,BereichsId,Ktonr,Belegdatum,BU_Schl,GKtonr,Steuersatz,EUStSatz,Belegfeld2,Umsatz_Soll,Umsatz_Haben,EingegUmsatz_SHKz,EingegUmsatz,WKz_eingeg_Umsatz,Kurs,Basiswaehrung,Stapelnummer,BSNr,Kost1,Kost2,Menge1Wert,Kennung_EB,WjMonat,Buchungstyp,Bearbeitungsstatus,Belegpruefungsstatus,Kontobewegungstyp,Kontorolle,Folgebuchungszaehler,AbwBesteuerungsart,SachverhaltLuL,FunktionsergLuL,HauptfktTypSchl49,HauptfktNrSchl49,FktErgSchl49,Herkunftskz,Beleglink,Beleginfo_Art1,Beleginfo_Inhalt1,Beleginfo_Art2,Beleginfo_Inhalt2,Beleginfo_Art3,Beleginfo_Inhalt3,Beleginfo_Art4,Beleginfo_Inhalt4,Beleginfo_Art5,Beleginfo_Inhalt5,Beleginfo_Art6,Beleginfo_Inhalt6,Beleginfo_Art7,Beleginfo_Inhalt7,Beleginfo_Art8,Beleginfo_Inhalt8,Stapelidentifikator,Belegidentifikator,Stueck,Gewicht,Gesellschaftername,Beteiligtennummer,Identifikationsnummer,Zeichnernummer,Leistungsdatum,UVA Steuermonat
15203,10,1400,31.03.2014,0.0,8400,0.0,0.0,0,0.0,1965.16362,S,0.0,EUR,0.0,EUR,03-2014/0001,851,0.0,0.0,0.0,0,3,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64615,10,8743,14.11.2014,0.0,21064,0.0,0.0,0,24.782204,0.0,S,0.0,EUR,0.0,EUR,11-2014/0001,1086,0.0,0.0,0.0,0,11,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65470,10,8736,16.02.2015,0.0,1369,19.0,0.0,15031.0,39.341468,0.0,S,0.0,EUR,0.0,EUR,02-2015/0001,554,0.0,0.0,0.0,0,2,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71035,10,11009,22.10.2014,0.0,8125,19.0,0.0,0,945.00408,0.0,S,0.0,EUR,0.0,EUR,10-2014/0001,623,0.0,0.0,0.0,0,10,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43104,10,10856,23.07.2014,0.0,1776,19.0,0.0,0,0.0,26.411134,H,0.0,EUR,0.0,EUR,07-2014/0001,757,0.0,0.0,0.0,0,7,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3754,10,1200,05.05.2015,9.0,4530,0.0,0.0,0,0.0,135.156254,H,0.0,EUR,0.0,EUR,05-2015/0001,162,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,10,21058,21.07.2014,3.0,1000,0.0,0.0,0,0.0,505.53,S,0.0,EUR,0.0,EUR,07-2014/0001,1013,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6201,10,1200,24.07.2014,9.0,71702,0.0,0.0,0,0.0,2622.813214,H,0.0,EUR,0.0,EUR,07-2014/0001,1588,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53148,10,3126,28.08.2015,0.0,71510,19.0,0.0,0,2977.01,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,2024,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68604,10,8743,05.09.2015,0.0,1369,0.0,0.0,15162.0,14.840114,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,1153,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72123,10,11505,10.09.2014,0.0,8400,0.0,0.0,0,206.42475,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,412,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19557,10,71402,17.09.2015,0.0,1369,0.0,0.0,15178.0,41373.02456,0.0,H,0.0,EUR,0.0,EUR,09-2015/0001,904,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78907,10,19123,10.03.2014,0.0,8401,6.0,0.0,0,349.32123,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,274,0.0,0.0,0.0,0,3,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58429,10,8401,23.08.2014,0.0,13395,19.0,0.0,0,0.0,37.791176,H,0.0,EUR,0.0,EUR,08-2014/0001,441,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59364,10,15960,02.03.2015,0.0,8400,19.0,0.0,10415.0,18.884354,0.0,S,0.0,EUR,0.0,EUR,03-2015/0001,1511,0.0,0.0,0.0,0,3,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49119,10,10700,20.08.2015,0.0,1776,19.0,0.0,0,0.0,171.408372,H,0.0,EUR,0.0,EUR,08-2015/0001,1726,0.0,0.0,0.0,0,8,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,1726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1584,10,1200,29.01.2015,9.0,4710,0.0,0.0,15019.0,0.0,903.977512,H,0.0,EUR,0.0,EUR,01-2015/0005,476,0.0,0.0,0.0,0,1,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36161,10,1755,30.06.2014,0.0,1759,0.0,0.0,0,0.0,7293.180204,S,0.0,EUR,0.0,EUR,06-2014/0001,92,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22879,10,1369,14.12.2015,0.0,21393,7.0,0.0,15240.0,2942.195834,0.0,S,0.0,EUR,0.0,EUR,12-2015/0001,603,0.0,0.0,0.0,0,12,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20767,10,1369,15.10.2015,0.0,8736,0.0,0.0,15198.0,26.34373,0.0,H,0.0,EUR,0.0,EUR,10-2015/0001,871,0.0,0.0,0.0,0,10,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26732,10,1400,17.11.2014,0.0,8400,0.0,0.0,0,0.0,21.996172,S,0.0,EUR,0.0,EUR,11-2014/0001,440,0.0,0.0,0.0,0,11,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51347,10,9090,31.07.2014,0.0,4650,0.0,0.0,0,0.0,19.917882,S,0.0,EUR,0.0,EUR,07-2014/0001,1029,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,1029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60712,10,8640,12.12.2014,0.0,21139,19.0,0.0,0,0.0,112.34,H,0.0,EUR,0.0,EUR,12-2014/0001,510,0.0,0.0,0.0,0,12,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22,510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80232,10,20529,02.09.2014,3.0,8736,0.0,0.0,0,0.0,4.066708,H,0.0,EUR,0.0,EUR,09-2014/0001,939,0.0,0.0,0.0,0,9,1,10,1,1,2,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4350,10,1200,14.05.2014,3.0,20570,0.0,0.0,0,890.878668,0.0,S,0.0,EUR,0.0,EUR,05-2014/0001,1394,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,1394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49531,10,4140,11.04.2014,9.0,1000,19.0,0.0,0,7.830098,0.0,S,0.0,EUR,0.0,EUR,04-2014/0001,2075,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69409,10,10201,29.05.2015,0.0,1369,7.0,0.0,15100.0,0.0,3932.96723,H,0.0,EUR,0.0,EUR,05-2015/0001,1531,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25094,10,1400,27.03.2015,0.0,8400,19.0,0.0,0,1789.340286,0.0,S,0.0,EUR,0.0,EUR,03-2015/0001,2050,0.0,0.0,0.0,0,3,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69574,10,8400,02.10.2015,0.0,10201,0.0,0.0,0,5236.122464,0.0,S,0.0,EUR,0.0,EUR,10-2015/0001,1689,0.0,0.0,0.0,0,10,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,1689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37857,10,1577,13.03.2015,0.0,70303,19.0,0.0,0,711.415518,0.0,S,0.0,EUR,0.0,EUR,03-2015/0001,2249,0.0,0.0,0.0,0,3,1,10,1,3,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,2249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1805,10,1200,09.02.2015,0.0,71801,0.0,0.0,15026.0,0.0,196.505128,H,0.0,EUR,0.0,EUR,02-2015/0001,352,0.0,0.0,0.0,0,2,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78180,10,8400,17.09.2014,0.0,17989,0.0,0.0,0,192.505824,0.0,S,0.0,EUR,0.0,EUR,09-2014/0001,549,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61749,10,8736,24.04.2014,3.0,16377,19.0,0.0,0,11.492382,0.0,S,0.0,EUR,0.0,EUR,04-2014/0001,1816,0.0,0.0,0.0,0,4,1,10,1,1,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,1816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23477,10,1400,26.01.2015,0.0,8401,0.0,0.0,0,861.355716,0.0,S,0.0,EUR,0.0,EUR,01-2015/0005,622,0.0,0.0,0.0,0,1,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80412,10,70303,07.10.2015,0.0,1369,0.0,0.0,15192.0,0.0,417.9048,S,0.0,EUR,0.0,EUR,10-2015/0001,378,0.0,0.0,0.0,0,10,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15230,10,8400,10.04.2014,0.0,1400,0.0,0.0,0,189.775962,0.0,H,0.0,EUR,0.0,EUR,03-2014/0001,878,0.0,0.0,0.0,0,3,1,10,1,2,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65148,10,8640,28.10.2015,0.0,14264,19.0,0.0,51115.0,112.34,0.0,H,0.0,EUR,0.0,EUR,10-2015/0001,2238,0.0,0.0,0.0,0,10,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,2238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47360,10,1787,16.04.2014,0.0,71801,19.0,0.0,0,39.76836,0.0,H,0.0,EUR,0.0,EUR,04-2014/0001,2178,0.0,0.0,0.0,0,4,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,2178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66343,10,8736,26.05.2015,0.0,1369,19.0,0.0,15097.0,93.219732,0.0,S,0.0,EUR,0.0,EUR,05-2015/0001,1299,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10132,10,1360,21.09.2015,0.0,1200,19.0,0.0,15174.0,22468.0,0.0,H,0.0,EUR,0.0,EUR,09-2015/0001,616,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66145,10,1369,07.05.2015,0.0,8736,19.0,0.0,15086.0,2.02212,0.0,S,0.0,EUR,0.0,EUR,05-2015/0001,351,0.0,0.0,0.0,0,5,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314,351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45597,10,1776,30.04.2015,0.0,11301,19.0,0.0,0,0.0,179.620426,H,0.0,EUR,0.0,EUR,04-2015/0001,2482,0.0,0.0,0.0,0,4,1,10,1,5,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,2482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23929,10,1200,25.09.2014,3.0,1400,0.0,0.0,0,0.0,139916.6615,H,0.0,EUR,0.0,EUR,09-2014/0001,1235,0.0,0.0,0.0,0,9,1,10,1,2,2,1,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38544,10,1776,19.03.2014,3.0,10476,19.0,0.0,0,63.157548,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,1435,0.0,0.0,0.0,0,3,1,10,1,5,1,2,-,0,0,80,1,2,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41226,10,1740,28.12.2015,0.0,1591,0.0,0.0,3.0,852.289878,0.0,S,0.0,EUR,0.0,EUR,12-2015/0001,1580,0.0,0.0,0.0,0,12,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338,1580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50347,10,4530,11.08.2014,0.0,1200,0.0,0.0,0,0.0,576.315434,S,0.0,EUR,0.0,EUR,08-2014/0001,1100,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36082,10,1740,01.05.2014,0.0,1755,19.0,0.0,0,0.0,2251.192494,S,0.0,EUR,0.0,EUR,05-2014/0001,884,0.0,0.0,0.0,0,5,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33756,10,1400,27.11.2015,0.0,1369,0.0,0.0,15229.0,0.0,254.371462,H,0.0,EUR,0.0,EUR,11-2015/0001,1373,0.0,0.0,0.0,0,11,1,10,1,2,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80496,10,70900,04.03.2015,0.0,1369,19.0,0.0,15043.0,1568.2664,0.0,S,0.0,EUR,0.0,EUR,03-2015/0001,239,0.0,0.0,0.0,0,3,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54277,10,1755,31.07.2015,0.0,4120,0.0,0.0,0,695.631748,0.0,S,0.0,EUR,0.0,EUR,07-2015/0001,12,0.0,0.0,0.0,0,7,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76601,10,17501,04.05.2015,0.0,1369,0.0,0.0,15078.0,76.132818,0.0,H,0.0,EUR,0.0,EUR,04-2015/0001,1318,0.0,0.0,0.0,0,4,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311,1318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69284,10,10201,24.02.2015,0.0,8400,0.0,0.0,40315.0,0.0,7900.625052,S,0.0,EUR,0.0,EUR,02-2015/0001,1159,0.0,0.0,0.0,0,2,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305,1159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,10,953,31.12.2014,0.0,2216,0.0,0.0,0,0.0,2.875904,H,0.0,EUR,0.0,EUR,12-2014/JA10-1,3,0.0,0.0,0.0,0,12,2,10,1,1,1,1,-,0,0,0,0,0,JA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50183,10,1776,24.09.2015,0.0,1369,19.0,0.0,15183.0,3.021946,0.0,S,0.0,EUR,0.0,EUR,09-2015/0001,1240,0.0,0.0,0.0,0,9,1,10,1,5,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73335,10,12330,02.06.2015,0.0,1369,0.0,0.0,15102.0,859.030278,0.0,H,0.0,EUR,0.0,EUR,06-2015/0001,177,0.0,0.0,0.0,0,6,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320,177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29100,10,1576,10.03.2014,9.0,1200,19.0,0.0,0,16.648788,0.0,S,0.0,EUR,0.0,EUR,03-2014/0001,1110,0.0,0.0,0.0,0,3,1,10,1,3,1,1,-,0,0,30,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65259,10,8640,05.12.2015,0.0,21384,19.0,0.0,0,0.0,140.425,H,0.0,EUR,0.0,EUR,11-2015/0001,1911,0.0,0.0,0.0,0,11,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67225,10,1369,14.08.2015,0.0,8736,19.0,0.0,15154.0,11.155362,0.0,S,0.0,EUR,0.0,EUR,08-2015/0001,678,0.0,0.0,0.0,0,8,1,10,1,1,1,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49417,10,8906,01.09.2014,0.0,4121,0.0,0.0,0,0.0,291.084174,S,0.0,EUR,0.0,EUR,09-2014/0001,1638,0.0,0.0,0.0,0,9,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18237,10,1200,13.08.2015,0.0,1369,0.0,0.0,15153.0,0.0,1671.67537,H,0.0,EUR,0.0,EUR,08-2015/0001,595,0.0,0.0,0.0,0,8,1,10,1,1,2,1,-,0,0,0,0,0,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2133,10,72001,16.03.2014,19.0,1200,0.0,0.0,0,5165.101116,0.0,H,0.0,EUR,0.0,EUR,03-2014/0001,1034,0.0,0.0,0.0,0,3,1,10,1,1,1,1,-,0,0,54,1,1,SV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
